OBJECTID	FOD_ID	FPA_ID	SOURCE_SYSTEM_TYPE	SOURCE_SYSTEM	NWCG_REPORTING_AGENCY	NWCG_REPORTING_UNIT_ID	NWCG_REPORTING_UNIT_NAME	SOURCE_REPORTING_UNIT	SOURCE_REPORTING_UNIT_NAME	LOCAL_FIRE_REPORT_ID	LOCAL_INCIDENT_ID	FIRE_CODE	FIRE_NAME	ICS_209_INCIDENT_NUMBER	ICS_209_NAME	MTBS_ID	MTBS_FIRE_NAME	COMPLEX_NAME	FIRE_YEAR	DISCOVERY_DATE	DISCOVERY_DOY	DISCOVERY_TIME	STAT_CAUSE_CODE	STAT_CAUSE_DESCR	CONT_DATE	CONT_DOY	CONT_TIME	FIRE_SIZE	FIRE_SIZE_CLASS	LATITUDE	LONGITUDE	OWNER_CODE	OWNER_DESCR	STATE	COUNTY	FIPS_CODE	FIPS_NAME	Shape
1749298	300090124	SFO-2014SCSCS14WF0216	NONFED	ST-NASF	ST/C&L	USSCSCS	South Carolina Forestry Commission	SCSCS	South Carolina Forestry Commission		14WF0216								2014	2456682.5	25	1320	5	Debris Burning	2456682.5	25	1400	1	B	33.184986	-81.425972	8	PRIVATE	SC	Barnwell County	011	Barnwell	
1749299	300090125	SFO-2014NCNCSNCST-010-20140010	NONFED	ST-NASF	ST/C&L	USNCNCS	North Carolina Forest Service	NCNCS	North Carolina Division of Forest Resources		NCST-010-20140010		BARREL						2014	2456682.5	25	1220	5	Debris Burning	2456682.5	25	1400	1	B	34.01516666	-78.49216666	14	MISSING/NOT SPECIFIED	NC	Brunswick	019	Brunswick	
1749300	300090126	SFO-2014SCSCS14FF0312	NONFED	ST-NASF	ST/C&L	USSCSCS	South Carolina Forestry Commission	SCSCS	South Carolina Forestry Commission		14FF0312								2014	2456682.5	25	1319	5	Debris Burning	2456682.5	25	1401	1	B	34.661919	-79.990372	8	PRIVATE	SC	Chesterfield County	025	Chesterfield	
1749301	300090127	SFO-2014GAGAS-FY2014-Montgomery-013	NONFED	ST-NASF	ST/C&L	USGAGAS	Georgia Forestry Commission	GAGAS	Georgia Forestry Commission		FY2014-Montgomery-013		FY2014-MONTGOMERY-013						2014	2456682.5	25	1340	5	Debris Burning	2456682.5	25	1405	1.51	B	32.10372222	-82.50686111	8	PRIVATE	GA	Montgomery          	209	Montgomery	
1749302	300090128	SFO-2014SCSCS14WF0231	NONFED	ST-NASF	ST/C&L	USSCSCS	South Carolina Forestry Commission	SCSCS	South Carolina Forestry Commission		14WF0231								2014	2456682.5	25	1317	5	Debris Burning	2456682.5	25	1407	0.6	B	33.079544	-79.804565	8	PRIVATE	SC	Berkeley County	015	Berkeley	
1749303	300090129	SFO-2014MSMFC33238	NONFED	ST-NASF	ST/C&L	USMSMSS	Mississippi Forestry Commission	MSMFC	Mississippi Forestry Commission		33238		04520140124006						2014	2456681.5	24	0056	5	Debris Burning	2456682.5	25	1408	275	D	30.3414026	-89.44135665	8	PRIVATE	MS	HANCOCK	045	Hancock	
1749304	300090130	SFO-2014MO-MOS93851	NONFED	ST-NASF	ST/C&L	USMOMOS	Missouri Department of Conservation	MOMOS	Missouri Department of Conservation		93851								2014	2456682.5	25	1335	5	Debris Burning	2456682.5	25	1410	1	B	37.20794	-90.418731	14	MISSING/NOT SPECIFIED	MO	Wayne	223	Wayne	
1749305	300090132	SFO-2014TNTNS14-H0033	NONFED	ST-NASF	ST/C&L	USTNTNS	Tennessee Division of Forestry	TNTNS	Tennessee Division of Forestry		14-H0033		BACK FIRE						2014	2456682.5	25	1325	5	Debris Burning	2456682.5	25	1415	1.5	B	35.123517	-86.868267	8	PRIVATE	TN	GILES	055	Giles	
1749306	300090134	SFO-2014OKOKS10038A	NONFED	ST-NASF	ST/C&L	USOKOKS	Oklahoma Division of Forestry	OKOKS	Oklahoma Division of Forestry		10038A								2014	2456682.5	25	1335	5	Debris Burning	2456682.5	25	1440	8	B	34.57517	-95.36067	8	PRIVATE	OK	64	127	Pushmataha	
1749307	300090135	SFO-2014TNTNS14-H0029	NONFED	ST-NASF	ST/C&L	USTNTNS	Tennessee Division of Forestry	TNTNS	Tennessee Division of Forestry		14-H0029		THE KIND FIRE						2014	2456682.5	25	1345	5	Debris Burning	2456682.5	25	1440	0.2	A	35.1104	-87.383867	8	PRIVATE	TN	LAWRENCE	099	Lawrence	
1749308	300090136	SFO-2014MO-MOS93623	NONFED	ST-NASF	ST/C&L	USMOMOS	Missouri Department of Conservation	MOMOS	Missouri Department of Conservation		93623								2014	2456682.5	25	1258	5	Debris Burning	2456682.5	25	1440	5	B	37.123319	-92.987089	14	MISSING/NOT SPECIFIED	MO	Webster	225	Webster	
1749309	300090138	SFO-2014NCNCSNCST-009-20140006	NONFED	ST-NASF	ST/C&L	USNCNCS	North Carolina Forest Service	NCNCS	North Carolina Division of Forest Resources		NCST-009-20140006		KENNEDY STORE RD.						2014	2456682.5	25	1328	5	Debris Burning	2456682.5	25	1445	6	B	34.38508333	-78.33643333	14	MISSING/NOT SPECIFIED	NC	Bladen	017	Bladen	
1749310	300090139	SFO-2014AR-ARSFAU265851	NONFED	ST-NASF	ST/C&L	USARARS	Arkansas Forestry Commission	ARARS	Arkansas Forestry Commission		FAU265851		FAU265851						2014	2456682.5	25	1358	5	Debris Burning	2456682.5	25	1446	25	C	34.97868	-92.24857	8	PRIVATE	AR	FAULKNER	045	Faulkner	
1749311	300090140	SFO-2014OKOKS10036A	NONFED	ST-NASF	ST/C&L	USOKOKS	Oklahoma Division of Forestry	OKOKS	Oklahoma Division of Forestry		10036A								2014	2456682.5	25	1244	5	Debris Burning	2456682.5	25	1450	5	B	33.80717	-94.6245	8	PRIVATE	OK	45	089	McCurtain	
1749312	300090141	SFO-2014TNTNS14-H0036	NONFED	ST-NASF	ST/C&L	USTNTNS	Tennessee Division of Forestry	TNTNS	Tennessee Division of Forestry		14-H0036		GIBSON						2014	2456682.5	25	1300	5	Debris Burning	2456682.5	25	1450	2.3	B	35.011867	-86.396133	8	PRIVATE	TN	LINCOLN	103	Lincoln	
1749313	300090143	SFO-2014GAGAS-FY2014-Bulloch-019	NONFED	ST-NASF	ST/C&L	USGAGAS	Georgia Forestry Commission	GAGAS	Georgia Forestry Commission		FY2014-Bulloch-019		FY2014-BULLOCH-019						2014	2456682.5	25	1410	5	Debris Burning	2456682.5	25	1457	2	B	32.29927778	-81.54052778	8	PRIVATE	GA	Bulloch             	031	Bulloch	
1749314	300090144	SFO-2014GAGAS-FY2014-Bulloch-020	NONFED	ST-NASF	ST/C&L	USGAGAS	Georgia Forestry Commission	GAGAS	Georgia Forestry Commission		FY2014-Bulloch-020		FY2014-BULLOCH-020						2014	2456682.5	25	1432	5	Debris Burning	2456682.5	25	1457	0.2	A	32.23649167	-81.69815278	8	PRIVATE	GA	Bulloch             	031	Bulloch	
1749315	300090145	SFO-2014FLFLS2014010065	NONFED	ST-NASF	ST/C&L	USFLFLS	Florida Forest Service	FLFLS	Florida Forest Service		2014010065		LIGHTHOUSE (46)						2014	2456682.5	25	1430	5	Debris Burning	2456682.5	25	1500	0.2	A	30.7562	-86.7011	8	PRIVATE	FL	Okaloosa	091	Okaloosa	
1749316	300090146	SFO-2014AR-ARSSAL3990559	NONFED	ST-NASF	ST/C&L	USARARS	Arkansas Forestry Commission	ARARS	Arkansas Forestry Commission		SAL3990559		SAL3990559						2014	2456682.5	25	1322	5	Debris Burning	2456682.5	25	1500	2	B	34.48582	-92.47225	8	PRIVATE	AR	SALINE	125	Saline	
1749317	300090147	SFO-2014TNTNS14-W0020	NONFED	ST-NASF	ST/C&L	USTNTNS	Tennessee Division of Forestry	TNTNS	Tennessee Division of Forestry		14-W0020		DRISCOLL						2014	2456682.5	25	1412	5	Debris Burning	2456682.5	25	1502	2	B	36.286617	-88.270883	8	PRIVATE	TN	HENRY	079	Henry	
1749318	300090149	SFO-2014CACDFMMU001514	NONFED	ST-NASF	ST/C&L	USCAMMU	Merced-Mariposa Unit	CAMMU	CDF - Merced-Mariposa Unit		MMU001514								2014	2456682.5	25	1443	5	Debris Burning	2456682.5	25	1507	2	B	37.63555	-120.312517	14	MISSING/NOT SPECIFIED	CA	MARIPOSA	043	Mariposa	
1749319	300090151	SFO-2014GAGAS-FY2014-Laurens-068	NONFED	ST-NASF	ST/C&L	USGAGAS	Georgia Forestry Commission	GAGAS	Georgia Forestry Commission		FY2014-Laurens-068		FY2014-LAURENS-068						2014	2456682.5	25	1434	5	Debris Burning	2456682.5	25	1514	0.23	A	32.56537778	-82.79035278	8	PRIVATE	GA	Laurens             	175	Laurens	
1749320	300090152	SFO-2014MO-MOS98502	NONFED	ST-NASF	ST/C&L	USMOMOS	Missouri Department of Conservation	MOMOS	Missouri Department of Conservation		98502								2014	2456682.5	25	1430	5	Debris Burning	2456682.5	25	1515	1	B	36.6105711	-94.374964	14	MISSING/NOT SPECIFIED	MO	McDonald	119	McDonald	
1749321	300090153	SFO-2014SCSCS14WF0215	NONFED	ST-NASF	ST/C&L	USSCSCS	South Carolina Forestry Commission	SCSCS	South Carolina Forestry Commission		14WF0215								2014	2456682.5	25	1418	5	Debris Burning	2456682.5	25	1518	2	B	32.945904	-81.247963	8	PRIVATE	SC	Allendale County	005	Allendale	
1749322	300090154	SFO-2014GAGAS-FY2014-Harris-013	NONFED	ST-NASF	ST/C&L	USGAGAS	Georgia Forestry Commission	GAGAS	Georgia Forestry Commission		FY2014-Harris-013		FY2014-HARRIS-013						2014	2456682.5	25	1420	5	Debris Burning	2456682.5	25	1520	10	C	32.6225	-84.90194444	8	PRIVATE	GA	Harris              	145	Harris	
1749323	300090156	SFO-2014AR-ARSUNI3722895	NONFED	ST-NASF	ST/C&L	USARARS	Arkansas Forestry Commission	ARARS	Arkansas Forestry Commission		UNI3722895		UNI3722895						2014	2456682.5	25	1420	5	Debris Burning	2456682.5	25	1520	1	B	33.24492	-92.69507	8	PRIVATE	AR	UNION	139	Union	
1749324	300090157	SFO-2014GAGAS-FY2014-Houston-019	NONFED	ST-NASF	ST/C&L	USGAGAS	Georgia Forestry Commission	GAGAS	Georgia Forestry Commission		FY2014-Houston-019		FY2014-HOUSTON-019						2014	2456682.5	25	1433	5	Debris Burning	2456682.5	25	1521	4.72	B	32.51244444	-83.72172222	8	PRIVATE	GA	Houston             	153	Houston	
1749325	300090158	SFO-2014GAGAS-FY2014-Johnson-021	NONFED	ST-NASF	ST/C&L	USGAGAS	Georgia Forestry Commission	GAGAS	Georgia Forestry Commission		FY2014-Johnson-021		FY2014-JOHNSON-021						2014	2456682.5	25	1454	5	Debris Burning	2456682.5	25	1522	0.35	B	32.63805556	-82.71988889	8	PRIVATE	GA	Johnson             	167	Johnson	
1749326	300090159	SFO-2014SCSCS14FF0292	NONFED	ST-NASF	ST/C&L	USSCSCS	South Carolina Forestry Commission	SCSCS	South Carolina Forestry Commission		14FF0292								2014	2456682.5	25	1445	5	Debris Burning	2456682.5	25	1524	1	B	34.468712	-79.928543	8	PRIVATE	SC	Darlington County	031	Darlington	
1749327	300090160	SFO-2014GAGAS-FY2014-Treutlen-024	NONFED	ST-NASF	ST/C&L	USGAGAS	Georgia Forestry Commission	GAGAS	Georgia Forestry Commission		FY2014-Treutlen-024		FY2014-TREUTLEN-024						2014	2456682.5	25	1315	5	Debris Burning	2456682.5	25	1529	26.26	C	32.36843889	-82.61302222	8	PRIVATE	GA	Treutlen            	283	Treutlen	
1749328	300090161	SFO-2014AR-ARSGRA402670	NONFED	ST-NASF	ST/C&L	USARARS	Arkansas Forestry Commission	ARARS	Arkansas Forestry Commission		GRA402670		GRA402670						2014	2456682.5	25	1429	5	Debris Burning	2456682.5	25	1530	5	B	34.23506	-92.44337	8	PRIVATE	AR	GRANT	053	Grant	
1749329	300090162	SFO-2014NCNCSNCST-086-20140011	NONFED	ST-NASF	ST/C&L	USNCNCS	North Carolina Forest Service	NCNCS	North Carolina Division of Forest Resources		NCST-086-20140011		FROZEN						2014	2456682.5	25	1500	5	Debris Burning	2456682.5	25	1530	0.5	B	36.369	-80.73716666	14	MISSING/NOT SPECIFIED	NC	Surry	171	Surry	
1749330	300090163	SFO-2014GAGAS-FY2014-Miller-006	NONFED	ST-NASF	ST/C&L	USGAGAS	Georgia Forestry Commission	GAGAS	Georgia Forestry Commission		FY2014-Miller-006		FY2014-MILLER-006						2014	2456682.5	25	1500	5	Debris Burning	2456682.5	25	1534	0.65	B	31.15408611	-84.86531667	8	PRIVATE	GA	Miller              	201	Miller	
1749331	300090164	SFO-2014GAGAS-FY2014-Toombs-018	NONFED	ST-NASF	ST/C&L	USGAGAS	Georgia Forestry Commission	GAGAS	Georgia Forestry Commission		FY2014-Toombs-018		FY2014-TOOMBS-018						2014	2456682.5	25	1520	5	Debris Burning	2456682.5	25	1539	0.52	B	32.26713889	-82.34802778	8	PRIVATE	GA	Toombs              	279	Toombs	
1749332	300090165	SFO-2014MSMFC51933	NONFED	ST-NASF	ST/C&L	USMSMSS	Mississippi Forestry Commission	MSMFC	Mississippi Forestry Commission		51933		06520140125005						2014	2456682.5	25	1459	5	Debris Burning	2456682.5	25	1541	2	B	31.53454214	-89.73614331	8	PRIVATE	MS	JEFFERSON DAVIS	065	Jefferson Davis	
1749333	300090166	SFO-2014GAGAS-FY2014-Johnson-022	NONFED	ST-NASF	ST/C&L	USGAGAS	Georgia Forestry Commission	GAGAS	Georgia Forestry Commission		FY2014-Johnson-022		FY2014-JOHNSON-022						2014	2456682.5	25	1400	5	Debris Burning	2456682.5	25	1545	5.16	B	32.76330556	-82.54388889	14	MISSING/NOT SPECIFIED	GA	Johnson             	167	Johnson	
1749334	300090167	SFO-2014MSMFC51919	NONFED	ST-NASF	ST/C&L	USMSMSS	Mississippi Forestry Commission	MSMFC	Mississippi Forestry Commission		51919		04920140125001						2014	2456682.5	25	1348	5	Debris Burning	2456682.5	25	1548	3	B	32.21205721	-90.55871801	8	PRIVATE	MS	HINDS	049	Hinds	
1749335	300090168	SFO-2014MSMFC9659	NONFED	ST-NASF	ST/C&L	USMSMSS	Mississippi Forestry Commission	MSMFC	Mississippi Forestry Commission		9659		09320140125006						2014	2456682.5	25	1240	5	Debris Burning	2456682.5	25	1548	23	C	34.63850039	-89.48208599	8	PRIVATE	MS	MARSHALL	093	Marshall	
1749336	300090169	SFO-2014CACDFRRU009513	NONFED	ST-NASF	ST/C&L	USCARRU	Riverside Unit	CARRU	CDF - Riverside Unit		RRU009513								2014	2456682.5	25	1535	5	Debris Burning	2456682.5	25	1548	1	B	33.909517	-117.241983	14	MISSING/NOT SPECIFIED	CA	RIVERSIDE	065	Riverside	
1749337	300090170	SFO-2014SCSCS14WF0220	NONFED	ST-NASF	ST/C&L	USSCSCS	South Carolina Forestry Commission	SCSCS	South Carolina Forestry Commission		14WF0220								2014	2456682.5	25	1437	5	Debris Burning	2456682.5	25	1550	10	C	33.564545	-81.154518	8	PRIVATE	SC	Orangeburg County	075	Orangeburg	
1749338	300090172	SFO-2014MSMFC9664	NONFED	ST-NASF	ST/C&L	USMSMSS	Mississippi Forestry Commission	MSMFC	Mississippi Forestry Commission		9664		02520140125010						2014	2456682.5	25	1440	5	Debris Burning	2456682.5	25	1555	1	B	33.71749858	-88.97078198	8	PRIVATE	MS	CLAY	025	Clay	
1749339	300090174	SFO-2014MO-MOS98023	NONFED	ST-NASF	ST/C&L	USMOMOS	Missouri Department of Conservation	MOMOS	Missouri Department of Conservation		98023								2014	2456682.5	25	1320	5	Debris Burning	2456682.5	25	1555	40	C	38.0547	-91.2952	14	MISSING/NOT SPECIFIED	MO	Crawford	055	Crawford	
1749340	300090175	SFO-2014FLFLS2014010067	NONFED	ST-NASF	ST/C&L	USFLFLS	Florida Forest Service	FLFLS	Florida Forest Service		2014010067		HAYMEADOW (57)						2014	2456682.5	25	1520	5	Debris Burning	2456682.5	25	1556	0.3	B	30.6213	-86.9304	8	PRIVATE	FL	Santa Rosa	113	Santa Rosa	
1749341	300090176	SFO-2014NCNCSNCST-075-20140006	NONFED	ST-NASF	ST/C&L	USNCNCS	North Carolina Forest Service	NCNCS	North Carolina Division of Forest Resources		NCST-075-20140006		WESTMORELAND FIRE						2014	2456682.5	25	1542	5	Debris Burning	2456682.5	25	1558	0.2	A	35.21983333	-82.1735	14	MISSING/NOT SPECIFIED	NC	Polk	149	Polk	
1749342	300090177	SFO-2014GAGAS-FY2014-Chattooga-008	NONFED	ST-NASF	ST/C&L	USGAGAS	Georgia Forestry Commission	GAGAS	Georgia Forestry Commission		FY2014-Chattooga-008		FY2014-CHATTOOGA-008						2014	2456682.5	25	1443	5	Debris Burning	2456682.5	25	1559	17.5	C	34.41965556	-85.39114722	8	PRIVATE	GA	Chattooga           	055	Chattooga	
1749343	300090178	SFO-2014TNTNS14-H0035	NONFED	ST-NASF	ST/C&L	USTNTNS	Tennessee Division of Forestry	TNTNS	Tennessee Division of Forestry		14-H0035		RACKLEY RD FIRE						2014	2456682.5	25	1445	5	Debris Burning	2456682.5	25	1600	1	B	35.53815	-87.486067	8	PRIVATE	TN	LEWIS	101	Lewis	
1749344	300090179	SFO-2014GAGAS-FY2014-Toombs-019	NONFED	ST-NASF	ST/C&L	USGAGAS	Georgia Forestry Commission	GAGAS	Georgia Forestry Commission		FY2014-Toombs-019		FY2014-TOOMBS-019						2014	2456682.5	25	1520	5	Debris Burning	2456682.5	25	1604	13.7	C	32.06619167	-82.429625	8	PRIVATE	GA	Toombs              	279	Toombs	
1749345	300090181	SFO-2014NCNCSNCST-041-20140005	NONFED	ST-NASF	ST/C&L	USNCNCS	North Carolina Forest Service	NCNCS	North Carolina Division of Forest Resources		NCST-041-20140005		MCINTYRE ROAD						2014	2456682.5	25	1547	5	Debris Burning	2456682.5	25	1606	0.1	A	36.1512	-79.59318333	14	MISSING/NOT SPECIFIED	NC	Guilford	081	Guilford	
1749346	300090182	SFO-2014OKOKS30051A	NONFED	ST-NASF	ST/C&L	USOKOKS	Oklahoma Division of Forestry	OKOKS	Oklahoma Division of Forestry		30051A								2014	2456682.5	25	1525	5	Debris Burning	2456682.5	25	1610	3	B	36.55373	-94.80528	8	PRIVATE	OK	21	041	Delaware	
1749347	300090183	SFO-2014MSMFC17702	NONFED	ST-NASF	ST/C&L	USMSMSS	Mississippi Forestry Commission	MSMFC	Mississippi Forestry Commission		17702		10120140125003						2014	2456682.5	25	1410	5	Debris Burning	2456682.5	25	1610	7	B	32.52918742	-88.93900567	8	PRIVATE	MS	NEWTON	101	Newton	
1749348	300090184	SFO-2014GAGAS-FY2014-Treutlen-026	NONFED	ST-NASF	ST/C&L	USGAGAS	Georgia Forestry Commission	GAGAS	Georgia Forestry Commission		FY2014-Treutlen-026		FY2014-TREUTLEN-026						2014	2456682.5	25	1545	5	Debris Burning	2456682.5	25	1610	0.18	A	32.40051111	-82.53198611	8	PRIVATE	GA	Treutlen            	283	Treutlen	
1749349	300090185	SFO-2014NCNCSNCST-086-20140012	NONFED	ST-NASF	ST/C&L	USNCNCS	North Carolina Forest Service	NCNCS	North Carolina Division of Forest Resources		NCST-086-20140012		THREE PILES						2014	2456682.5	25	1405	5	Debris Burning	2456682.5	25	1614	2	B	36.38316666	-80.84066666	14	MISSING/NOT SPECIFIED	NC	Surry	171	Surry	
1749350	300090186	SFO-2014GAGAS-FY2014-Chattooga-007	NONFED	ST-NASF	ST/C&L	USGAGAS	Georgia Forestry Commission	GAGAS	Georgia Forestry Commission		FY2014-Chattooga-007		FY2014-CHATTOOGA-007						2014	2456682.5	25	1436	5	Debris Burning	2456682.5	25	1615	0.29	B	34.53478056	-85.15581667	8	PRIVATE	GA	Chattooga           	055	Chattooga	
1749351	300090187	SFO-2014GAGAS-FY2014-Fannin-010	NONFED	ST-NASF	ST/C&L	USGAGAS	Georgia Forestry Commission	GAGAS	Georgia Forestry Commission		FY2014-Fannin-010		FY2014-FANNIN-010						2014	2456682.5	25	1607	5	Debris Burning	2456682.5	25	1617	0.05	A	34.97174722	-84.373775	8	PRIVATE	GA	Fannin              	111	Fannin	
1749352	300090188	SFO-2014GAGAS-FY2014-Taylor-005	NONFED	ST-NASF	ST/C&L	USGAGAS	Georgia Forestry Commission	GAGAS	Georgia Forestry Commission		FY2014-Taylor-005		FY2014-TAYLOR-005						2014	2456682.5	25	1430	5	Debris Burning	2456682.5	25	1625	47.27	C	32.60008333	-84.154	8	PRIVATE	GA	Taylor              	269	Taylor	
1749353	300090190	SFO-2014OKOKS10040A	NONFED	ST-NASF	ST/C&L	USOKOKS	Oklahoma Division of Forestry	OKOKS	Oklahoma Division of Forestry		10040A								2014	2456682.5	25	1533	5	Debris Burning	2456682.5	25	1630	5	B	33.8925	-94.642	8	PRIVATE	OK	45	089	McCurtain	
1749354	300090191	SFO-2014CACDFBTU001352	NONFED	ST-NASF	ST/C&L	USCABTU	Butte Unit	CABTU	Butte Unit		BTU001352								2014	2456682.5	25	1614	5	Debris Burning	2456682.5	25	1630	0.1	A	39.44785	-121.45375	14	MISSING/NOT SPECIFIED	CA	BUTTE	007	Butte	
1749355	300090192	SFO-2014AR-ARSLAW5725442	NONFED	ST-NASF	ST/C&L	USARARS	Arkansas Forestry Commission	ARARS	Arkansas Forestry Commission		LAW5725442		LAW5725442						2014	2456682.5	25	1445	5	Debris Burning	2456682.5	25	1630	10	C	36.00196	-91.00269	8	PRIVATE	AR	LAWRENCE	075	Lawrence	
1749356	300090193	SFO-2014AR-ARSSEB4160090	NONFED	ST-NASF	ST/C&L	USARARS	Arkansas Forestry Commission	ARARS	Arkansas Forestry Commission		SEB4160090		SEB4160090						2014	2456682.5	25	1535	5	Debris Burning	2456682.5	25	1630	5	B	35.20228	-94.03131	8	PRIVATE	AR	SEBASTIAN	131	Sebastian	
1749357	300090194	SFO-2014SCSCS14WF0218	NONFED	ST-NASF	ST/C&L	USSCSCS	South Carolina Forestry Commission	SCSCS	South Carolina Forestry Commission		14WF0218								2014	2456682.5	25	1522	5	Debris Burning	2456682.5	25	1634	2	B	33.064629	-81.057335	8	PRIVATE	SC	Bamberg County	009	Bamberg	
1749358	300090195	SFO-2014MO-MOS93821	NONFED	ST-NASF	ST/C&L	USMOMOS	Missouri Department of Conservation	MOMOS	Missouri Department of Conservation		93821								2014	2456682.5	25	1304	5	Debris Burning	2456682.5	25	1636	20	C	36.725369	-94.369183	14	MISSING/NOT SPECIFIED	MO	McDonald	119	McDonald	
1749359	300090196	SFO-2014NCNCSNCST-055-20140009	NONFED	ST-NASF	ST/C&L	USNCNCS	North Carolina Forest Service	NCNCS	North Carolina Division of Forest Resources		NCST-055-20140009		MOM'S PLACE FIRE						2014	2456682.5	25	1612	5	Debris Burning	2456682.5	25	1638	0.2	A	35.45291666	-81.40695	14	MISSING/NOT SPECIFIED	NC	Lincoln	109	Lincoln	
1749360	300090197	SFO-2014MSMFC33263	NONFED	ST-NASF	ST/C&L	USMSMSS	Mississippi Forestry Commission	MSMFC	Mississippi Forestry Commission		33263		07320140125024						2014	2456682.5	25	1326	5	Debris Burning	2456682.5	25	1639	8	B	31.07793633	-89.5498633	8	PRIVATE	MS	LAMAR	073	Lamar	
1749361	300090198	SFO-2014MSMFC9661	NONFED	ST-NASF	ST/C&L	USMSMSS	Mississippi Forestry Commission	MSMFC	Mississippi Forestry Commission		9661		14520140125008						2014	2456682.5	25	1455	5	Debris Burning	2456682.5	25	1645	2	B	34.41545201	-88.90277373	8	PRIVATE	MS	UNION	145	Union	
1749362	300090200	SFO-2014GAGAS-FY2014-Effingham-011	NONFED	ST-NASF	ST/C&L	USGAGAS	Georgia Forestry Commission	GAGAS	Georgia Forestry Commission		FY2014-Effingham-011		FY2014-EFFINGHAM-011						2014	2456682.5	25	1626	5	Debris Burning	2456682.5	25	1655	2.1	B	32.34573889	-81.34454444	8	PRIVATE	GA	Effingham           	103	Effingham	
1749363	300090201	SFO-2014GAGAS-FY2014-Toombs-020	NONFED	ST-NASF	ST/C&L	USGAGAS	Georgia Forestry Commission	GAGAS	Georgia Forestry Commission		FY2014-Toombs-020		FY2014-TOOMBS-020						2014	2456682.5	25	1618	5	Debris Burning	2456682.5	25	1656	1.77	B	32.14391667	-82.27333333	8	PRIVATE	GA	Toombs              	279	Toombs	
1749364	300090202	SFO-2014ORODF20145820462014	NONFED	ST-NASF	ST/C&L	USORORS	Oregon Department of Forestry State Headquarters	ORODF	Oregon Department of Forestry		20145820462014		1,2,3 COMPLEX (K200)	256722	123 COMPLEX			123 COMPLEX	2014	2456680.5	23		5	Debris Burning	2456682.5	25	1700	330	E	44.88611	-122.43583	8	PRIVATE	OR	Marion	047	Marion	
1749365	300090204	SFO-2014OKOKS30052A	NONFED	ST-NASF	ST/C&L	USOKOKS	Oklahoma Division of Forestry	OKOKS	Oklahoma Division of Forestry		30052A								2014	2456682.5	25	1548	5	Debris Burning	2456682.5	25	1710	0.5	B	35.93117	-94.87583	8	PRIVATE	OK	11	021	Cherokee	
1749366	300090205	SFO-2014SCSCS14FF0290	NONFED	ST-NASF	ST/C&L	USSCSCS	South Carolina Forestry Commission	SCSCS	South Carolina Forestry Commission		14FF0290								2014	2456682.5	25	1604	5	Debris Burning	2456682.5	25	1712	1	B	34.211861	-80.523346	8	PRIVATE	SC	Kershaw County	055	Kershaw	
1749367	300090206	SFO-2014SCSCS14FF0295	NONFED	ST-NASF	ST/C&L	USSCSCS	South Carolina Forestry Commission	SCSCS	South Carolina Forestry Commission		14FF0295								2014	2456682.5	25	1654	5	Debris Burning	2456682.5	25	1713	1	B	33.583332	-80.216667	8	PRIVATE	SC	Clarendon County	027	Clarendon	
1749368	300090207	SFO-2014GAGAS-FY2014-Gilmer-005	NONFED	ST-NASF	ST/C&L	USGAGAS	Georgia Forestry Commission	GAGAS	Georgia Forestry Commission		FY2014-Gilmer-005		FY2014-GILMER-005						2014	2456682.5	25	1509	5	Debris Burning	2456682.5	25	1717	3.4	B	34.76356667	-84.47853333	8	PRIVATE	GA	Gilmer              	123	Gilmer	
1749369	300090208	SFO-2014GAGAS-FY2014-Richmond-012	NONFED	ST-NASF	ST/C&L	USGAGAS	Georgia Forestry Commission	GAGAS	Georgia Forestry Commission		FY2014-Richmond-012		FY2014-RICHMOND-012						2014	2456682.5	25	1643	5	Debris Burning	2456682.5	25	1721	3.86	B	33.29421944	-82.20726944	8	PRIVATE	GA	Richmond            	245	Richmond	
1749370	300090210	SFO-2014GAGAS-FY2014-Marion-011	NONFED	ST-NASF	ST/C&L	USGAGAS	Georgia Forestry Commission	GAGAS	Georgia Forestry Commission		FY2014-Marion-011		FY2014-MARION-011						2014	2456682.5	25	1640	5	Debris Burning	2456682.5	25	1729	0.64	B	32.49902222	-84.56267778	8	PRIVATE	GA	Marion              	197	Marion	
1749371	300090211	SFO-2014TNTNS14-E0012	NONFED	ST-NASF	ST/C&L	USTNTNS	Tennessee Division of Forestry	TNTNS	Tennessee Division of Forestry		14-E0012		BLUE SPRINGS						2014	2456682.5	25	1530	5	Debris Burning	2456682.5	25	1730	5	B	35.635433	-84.5625	8	PRIVATE	TN	LOUDON	105	Loudon	
